X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
9.53,0.072835821,0.242686567,R,12,28,0,-0.390447761,0.76119403,2.446567164,1.046567164,0.001343284,0.217373,-0.00351764,1.297487463
9.23,0.172835821,-0.057313433,R,12,29,0,-0.490447761,0.84119403,2.466567164,3.666567164,0.011343284,0.2173307,-0.00355994,8.384907463
9.05,0.262835821,-0.237313433,R,12,30,0,-0.400447761,0.65119403,66.20656716,12.39656716,0.011343284,0.2174822,-0.00340844,13.91349746
9.53,0.102835821,0.242686567,R,12,31,0,-0.480447761,0.78119403,-2.643432836,1.776567164,0.011343284,0.217576,-0.00331464,-0.672942537
9.33,0.532835821,0.042686567,R,12,32,0,-0.310447761,0.47119403,-6.873432836,9.616567164,0.001343284,0.2179184,-0.00297224,-0.282012537
9.48,0.232835821,0.192686567,R,12,34,0,-0.190447761,0.41119403,-2.773432836,7.336567164,0.011343284,0.2186313,-0.00225934,-5.597172537
9.26,0.182835821,-0.027313433,R,12,35,0,-0.180447761,0.36119403,15.58656716,14.74656716,0.011343284,0.2193269,-0.00156374,0.813137463
9.35,0.252835821,0.062686567,R,12,36,0,-0.210447761,-0.00880597,-14.92343284,9.306567164,0.011343284,0.2203584,-0.00053224,1.189247463
9.36,0.372835821,0.072686567,R,12,37,0,-0.010447761,-0.14880597,-1.473432836,9.556567164,0.011343284,0.2215151,0.00062446,-0.707992537
9.15,0.342835821,-0.137313433,R,12,38,0,-0.050447761,-0.31880597,22.88656716,-13.12343284,0.011343284,0.2228154,0.00192476,-3.561362537
9.4,0.422835821,0.112686567,R,12,39,0,-0.050447761,-0.65880597,5.786567164,2.096567164,0.011343284,0.2241358,0.00324516,-8.974882537
9.11,0.672835821,-0.177313433,R,12,40,0,0.189552239,-0.72880597,-9.943432836,11.19656716,0.011343284,0.2254673,0.00457666,-7.419992537
8.94,-0.367164179,-0.347313433,R,12,41,0,-0.050447761,0.13119403,-10.30343284,-7.103432836,0.001343284,0.2264796,0.00558896,-4.330902537
8.72,-0.157164179,-0.567313433,R,12,42,0,0.009552239,0.30119403,-17.89343284,-8.483432836,0.001343284,0.2270729,0.00618226,-2.887742537
8.79,0.062835821,-0.497313433,R,12,43,0,0.029552239,0.30119403,-17.08343284,-13.00343284,0.001343284,0.2271839,0.00629326,-0.008142537
8.9,-0.007164179,-0.387313433,R,12,44,0,0.079552239,0.29119403,-9.403432836,-17.89343284,0.001343284,0.2270156,0.00612496,-3.067542537
8.64,-0.137164179,-0.647313433,R,12,45,0,0.279552239,1.04119403,-11.27343284,3.926567164,-0.008656716,0.2266565,0.00576586,3.008247463
8.78,-0.207164179,-0.507313433,R,12,46,0,0.349552239,0.84119403,-18.47343284,-17.12343284,-0.008656716,0.2262265,0.00533586,7.846257463
9.16,0.142835821,-0.127313433,R,12,47,0,0.469552239,1.03119403,1.036567164,-9.893432836,-0.008656716,0.2256842,0.00479356,-4.139672537
9.07,0.082835821,-0.217313433,R,12,48,0,0.429552239,0.76119403,-7.413432836,-6.753432836,0.001343284,0.2254464,0.00455576,-2.964892537
9.22,0.052835821,-0.067313433,R,12,49,0,0.439552239,0.86119403,-3.043432836,-16.81343284,-0.008656716,0.2254059,0.00451526,-4.924252537
8.78,-0.007164179,-0.507313433,R,12,51,0,0.419552239,1.08119403,-13.14343284,-1.413432836,-0.008656716,0.2255256,0.00463496,2.714407463
9.07,0.022835821,-0.217313433,R,12,52,0,0.649552239,0.86119403,-4.273432836,-3.813432836,-0.008656716,0.2256762,0.00478556,3.699877463
8.92,0.272835821,-0.367313433,R,12,53,0,0.799552239,0.77119403,-13.62343284,-13.27343284,-0.018656716,0.2256615,0.00477086,-7.558962537
9.07,0.002835821,-0.217313433,R,12,54,0,0.749552239,0.63119403,11.76656716,24.03656716,-0.018656716,0.2256296,0.00473896,-5.539752537
9.25,0.272835821,-0.037313433,R,12,55,0,0.759552239,0.40119403,10.20656716,22.74656716,-0.018656716,0.2253821,0.00449146,-2.452002537
9.17,0.112835821,-0.117313433,R,12,56,0,0.869552239,0.52119403,-9.423432836,-18.09343284,-0.018656716,0.2250167,0.00412606,-5.176902537
8.99,0.102835821,-0.297313433,R,12,57,0,0.949552239,0.43119403,-4.333432836,6.526567164,-0.018656716,0.2247207,0.00383006,0.572747463
9.28,0.232835821,-0.007313433,R,12,58,0,0.859552239,0.19119403,9.506567164,-0.103432836,-0.018656716,0.2245442,0.00365356,-5.140232537
9.38,0.172835821,0.092686567,R,12,59,0,0.909552239,0.09119403,-12.04343284,-7.403432836,-0.028656716,0.2243017,0.00341106,-3.650142537
9.51,0.142835821,0.222686567,R,12,60,0,1.039552239,-0.25880597,-13.26343284,-8.853432836,-0.018656716,0.2242447,0.00335406,-0.472072537
9.1,-0.067164179,-0.187313433,R,12,61,0,0.989552239,-0.54880597,-10.01343284,-14.97343284,-0.028656716,0.2242828,0.00339216,1.891317463
9.44,0.162835821,0.152686567,R,12,62,0,1.099552239,-1.04880597,-1.553432836,6.856567164,-0.018656716,0.2243776,0.00348696,-3.211092537
9.31,0.312835821,0.022686567,R,12,63,0,1.009552239,-1.50880597,-16.03343284,5.546567164,-0.028656716,0.2246886,0.00379796,-5.197242537
8.95,0.082835821,-0.337313433,R,12,64,0,1.029552239,-1.52880597,-20.91343284,-15.86343284,-0.028656716,0.2249984,0.00410776,5.318787463
9.12,-0.367164179,-0.167313433,R,12,65,0,0.989552239,-0.99880597,-5.283432836,-6.833432836,-0.028656716,0.2252877,0.00439706,-1.986842537
9.05,-0.567164179,-0.237313433,R,12,66,0,1.019552239,-1.15880597,18.64656716,-11.82343284,-0.028656716,0.2256316,0.00474096,-2.399732537
9.29,-0.657164179,0.002686567,R,12,67,0,0.909552239,-1.01880597,-2.533432836,-10.88343284,-0.018656716,0.2258759,0.00498526,-2.050522537
9.3,-0.587164179,0.012686567,R,12,68,0,0.769552239,-0.82880597,20.57656716,-14.29343284,-0.018656716,0.2260324,0.00514176,-2.650882537
9.06,-0.457164179,-0.227313433,R,12,69,0,0.839552239,-0.18880597,-4.983432836,-14.10343284,-0.018656716,0.2261774,0.00528676,0.606327463
9.39,-0.997164179,0.102686567,R,12,70,0,0.799552239,0.08119403,23.34656716,5.676567164,-0.008656716,0.2261901,0.00529946,-0.814142537
9.08,-0.557164179,-0.207313433,R,12,71,0,0.629552239,1.40119403,-5.133432836,11.12656716,-0.008656716,0.2261712,0.00528056,11.18634746
11.08,-0.12597561,0.225365854,C,21,1,0,-0.27,0.463170732,-7.83,-12.49792683,0.032195122,0.2035351,-0.004722682,-0.93941378
11.01,-0.01597561,0.155365854,C,21,3,0,-0.48,0.353170732,5.48,-1.247926829,0.032195122,0.2035351,-0.004722682,-5.38466378
10.88,0.01402439,0.025365854,C,21,4,0,-0.33,0.323170732,-16.67,-15.65792683,0.032195122,0.2035351,-0.004722682,1.85354622
11.42,-0.18597561,0.565365854,C,21,5,0,-0.44,0.233170732,6.42,-2.627926829,0.032195122,0.2039149,-0.004342882,-0.91507378
11.33,-0.07597561,0.475365854,C,21,6,0,-0.45,0.293170732,9.62,-7.137926829,0.032195122,0.2043937,-0.003864082,-2.17369378
10.87,-0.00597561,0.015365854,C,21,7,0,-0.57,0.313170732,3.95,-14.12792683,0.032195122,0.2050961,-0.003161682,0.22315622
10.62,-0.03597561,-0.234634146,C,21,8,0,-0.32,0.313170732,7.52,-15.19792683,0.022195122,0.2059544,-0.002303382,5.58017622
11,-0.15597561,0.145365854,C,21,9,0,-0.39,0.373170732,24.53,-5.007926829,0.022195122,0.2067437,-0.001514082,1.98723622
10.8,-0.08597561,-0.054634146,C,21,10,0,-0.49,0.453170732,-4.83,-9.557926829,0.032195122,0.2075771,-0.000680682,1.13002622
10.43,-0.02597561,-0.424634146,C,21,11,0,-0.46,0.273170732,-8.87,-21.76792683,0.022195122,0.2083077,4.99E-05,0.82446622
10.96,0.02402439,0.105365854,C,21,12,0,-0.43,0.393170732,-4.17,6.042073171,0.032195122,0.2088535,0.000595718,-10.28412378
10.75,-0.20597561,-0.104634146,C,21,13,0,-0.49,0.383170732,-1.11,-17.33792683,0.022195122,0.2092303,0.000972518,0.09537622
10.57,-0.08597561,-0.284634146,C,21,14,0,-0.54,0.393170732,-8.37,-2.497926829,0.022195122,0.2094384,0.001180618,0.21351622
10.69,-0.15597561,-0.164634146,C,21,15,0,-0.53,0.373170732,21.55,-22.58792683,0.022195122,0.2093595,0.001101718,1.29436622
10.16,0.14402439,-0.694634146,C,21,16,0,-0.49,0.163170732,6.89,1.452073171,0.032195122,0.2091942,0.000936418,3.58480622
10.41,-0.23597561,-0.444634146,C,21,17,0,-0.49,0.243170732,1.1,-21.23792683,0.022195122,0.2089059,0.000648118,2.19479622
10.58,-0.42597561,-0.274634146,C,21,18,0,-0.69,0.183170732,23.04,-12.62792683,0.022195122,0.2086146,0.000356818,-2.32438378
10.68,-0.47597561,-0.174634146,C,21,19,0,-0.56,0.333170732,-8.23,-7.657926829,0.032195122,0.2084299,0.000172118,-6.50959378
10.43,-0.08597561,-0.424634146,C,21,20,0,-0.6,0.183170732,8.64,4.602073171,0.032195122,0.2082126,-4.52E-05,2.90207622
10.37,-0.23597561,-0.484634146,C,21,21,0,-0.71,0.233170732,-6.28,-18.74792683,0.022195122,0.2078437,-0.000414082,2.61508622
10.69,-0.32597561,-0.164634146,C,21,22,0,-0.58,0.103170732,16.14,-1.587926829,0.022195122,0.2074833,-0.000774482,5.54959622
10.19,-0.34597561,-0.664634146,C,21,23,0,-0.49,0.543170732,0.85,15.85207317,0.022195122,0.2069999,-0.001257882,9.98594622
10.62,0.11402439,-0.234634146,C,21,24,0,-0.73,-0.176829268,-16.54,10.79207317,0.022195122,0.2063642,-0.001893582,3.42671622
10.87,0.08402439,0.015365854,C,21,25,0,-0.63,-0.396829268,-9.03,-8.327926829,0.032195122,0.2057088,-0.002548982,-6.51557378
11.19,-0.01597561,0.335365854,C,21,26,0,-0.84,-0.436829268,1.31,-3.667926829,0.012195122,0.2049621,-0.003295682,-0.41542378
11.05,-0.18597561,0.195365854,C,21,27,0,-0.84,-0.456829268,-8.94,-7.477926829,0.022195122,0.204446,-0.003811782,1.42942622
10.82,0.31402439,-0.034634146,C,21,28,0,-0.93,-0.396829268,-2.2,-17.11792683,0.022195122,0.2041782,-0.004079582,0.83187622
11.14,0.26402439,0.285365854,C,21,29,0,-0.97,-0.336829268,16.44,8.642073171,0.012195122,0.2042337,-0.004024082,0.13980622
11.03,-0.00597561,0.175365854,C,21,30,0,-0.91,-0.436829268,-0.35,22.00207317,0.012195122,0.2046627,-0.003595082,-3.08348378
10.79,0.29402439,-0.064634146,C,21,31,0,-1.01,-0.416829268,21.56,20.67207317,0.022195122,0.20536,-0.002897782,1.21014622
10.82,0.12402439,-0.034634146,C,21,32,0,-0.94,-0.346829268,2.48,3.192073171,0.022195122,0.2061484,-0.002109382,1.72263622
11.07,0.23402439,0.215365854,C,21,33,0,-0.87,-0.256829268,6.89,-6.647926829,0.012195122,0.2070666,-0.001191182,-6.66616378
10.46,0.21402439,-0.394634146,C,21,35,0,-0.98,-0.366829268,-4.02,-1.477926829,0.012195122,0.2084779,0.000220118,2.77710622
10.91,0.03402439,0.055365854,C,21,36,0,-0.88,-0.316829268,-8.57,17.22207317,0.012195122,0.2087844,0.000526618,-1.32929378
10.86,-0.01597561,0.005365854,C,21,37,0,-0.9,-0.486829268,14.09,-3.647926829,0.012195122,0.2088091,0.000551318,-3.47760378
10.9,0.12402439,0.045365854,C,21,38,0,-0.87,-0.426829268,-12.55,2.802073171,0.002195122,0.2086643,0.000406518,-6.87807378
10.88,-0.05597561,0.025365854,C,21,39,0,-0.82,-0.426829268,-10.76,-9.517926829,0.012195122,0.2084483,0.000190518,-3.48480378
10.77,0.04402439,-0.084634146,C,21,40,0,-0.85,-0.396829268,4.46,3.052073171,0.022195122,0.208183,-7.48E-05,-6.21558378
10.99,0.09402439,0.135365854,C,21,41,0,-0.78,-0.476829268,2.25,12.52207317,0.012195122,0.2078733,-0.000384482,-3.82560378
11,0.24402439,0.145365854,C,21,42,0,-0.81,-0.196829268,-7.83,-4.537926829,0.012195122,0.2076511,-0.000606682,-7.73117378
10.83,0.19402439,-0.024634146,C,21,43,0,-0.64,-0.316829268,2.57,-3.667926829,0.022195122,0.2074838,-0.000773982,1.79728622
10.99,-0.13597561,0.135365854,C,21,44,0,-0.54,-0.166829268,-0.2,30.10207317,0.022195122,0.207271,-0.000986782,-4.03260378
11.28,-0.27597561,0.425365854,C,21,45,0,-0.47,0.143170732,1.42,-18.27792683,0.002195122,0.2069581,-0.001299682,-7.87848378
10.95,-0.07597561,0.095365854,C,21,46,0,-0.31,0.113170732,-2.56,-0.687926829,0.002195122,0.2065279,-0.001729882,-4.56052378
11.1,-0.11597561,0.245365854,C,21,47,0,-0.17,0.283170732,21.59,-0.297926829,0.012195122,0.2059286,-0.002329182,-0.23718378
11.29,0.32402439,0.435365854,C,21,48,0,-0.18,-0.326829268,13.68,-4.107926829,0.002195122,0.2052837,-0.002974082,-0.90553378
11.17,0.12402439,0.315365854,C,21,49,0,-0.1,-0.396829268,-0.95,-3.047926829,0.012195122,0.2046264,-0.003631382,2.50194622
12.14,-0.02597561,1.285365854,C,21,50,0,-0.15,-0.276829268,-5.12,-21.95792683,0.012195122,0.2045066,-0.003751182,-7.36159378
11.07,0.15402439,0.215365854,C,21,51,0,-0.12,-0.226829268,3.84,11.51207317,0.002195122,0.2046026,-0.003655182,2.95793622
10.84,0.17402439,-0.014634146,C,21,52,0,-0.09,-0.006829268,-11.94,-4.757926829,0.002195122,0.2047201,-0.003537682,-1.17285378
11.23,0.06402439,0.375365854,C,21,53,0,-0.15,0.023170732,-11.83,-4.327926829,-0.007804878,0.2048926,-0.003365182,4.79988622
10.91,0.13402439,0.055365854,C,21,54,0,0.02,0.193170732,-0.78,21.10207317,-0.007804878,0.2052761,-0.002981682,1.58838622
11.32,-0.04597561,0.465365854,C,21,55,0,0.04,0.003170732,-3.2,10.56207317,-0.007804878,0.2062754,-0.001982382,0.61057622
10.99,0.16402439,0.135365854,C,21,56,0,0.15,0.413170732,-3.17,-7.947926829,-0.007804878,0.2074436,-0.000814182,4.44965622
10.83,0.16402439,-0.024634146,C,21,57,0,0.24,0.413170732,2.62,14.54207317,-0.007804878,0.2084543,0.000196518,-1.10918378
10.52,0.11402439,-0.334634146,C,21,58,0,0.35,0.583170732,-6.46,8.402073171,-0.007804878,0.2092952,0.001037418,-2.92827378
10.56,-0.14597561,-0.294634146,C,21,59,0,0.43,0.623170732,0.71,-6.807926829,-0.017804878,0.2100303,0.001772518,2.14829622
10.64,-0.09597561,-0.214634146,C,21,60,0,0.54,0.483170732,-6.22,-2.537926829,-0.007804878,0.2107136,0.002455818,-0.97018378
10.71,-0.18597561,-0.144634146,C,21,61,0,0.42,0.423170732,1.15,14.56207317,-0.017804878,0.211243,0.002985218,1.34272622
10.9,-0.23597561,0.045365854,C,21,62,0,0.59,0.543170732,-5.47,1.752073171,-0.017804878,0.211567,0.003309218,-0.38741378
10.64,0.03402439,-0.214634146,C,21,63,0,0.61,0.573170732,-3.12,26.95207317,-0.027804878,0.2116941,0.003436318,2.11535622
10.95,-0.02597561,0.095365854,C,21,64,0,0.74,0.503170732,13.46,21.95207317,-0.017804878,0.2119875,0.003729718,-6.00074378
10.8,-0.31597561,-0.054634146,C,21,65,0,0.89,0.413170732,4.57,6.032073171,-0.017804878,0.2123761,0.004118318,-4.86555378
10.39,0.09402439,-0.464634146,C,21,66,0,0.84,0.373170732,-6.25,11.84207317,-0.017804878,0.2126788,0.004421018,0.97234622
10.69,-0.29597561,-0.164634146,C,21,67,0,1.06,0.413170732,2.91,-14.76792683,-0.027804878,0.2128661,0.004608318,3.89268622
10.32,-0.14597561,-0.534634146,C,21,68,0,1.19,0.243170732,16.38,5.672073171,-0.037804878,0.2128577,0.004599918,-2.39836378
10.79,-0.19597561,-0.064634146,C,21,69,0,1.28,0.413170732,7.13,2.722073171,-0.027804878,0.21273,0.004472218,-5.12707378
10.92,-0.21597561,0.065365854,C,21,70,0,1.36,0.503170732,-2.96,-1.057926829,-0.027804878,0.2124731,0.004215318,-2.60141378
10.92,0.01402439,0.065365854,C,21,71,0,1.5,0.623170732,-7.19,-1.117926829,-0.027804878,0.2119378,0.003680018,2.90920622
11.08,0.28402439,0.225365854,C,21,72,0,1.4,-0.076829268,-2.91,12.38207317,-0.037804878,0.2109744,0.002716618,1.39696622
11.18,0.19402439,0.325365854,C,21,73,0,1.38,-0.196829268,-1.15,-8.697926829,-0.037804878,0.2099392,0.001681418,-5.25886378
11.09,0.31402439,0.235365854,C,21,74,0,1.38,-0.176829268,-15.33,17.17207317,-0.047804878,0.2089747,0.000716918,0.63767622
11.1,0.30402439,0.245365854,C,21,75,0,1.25,-0.436829268,-7.91,9.202073171,-0.037804878,0.2083087,5.09E-05,4.09472622
11.07,0.39402439,0.215365854,C,21,76,0,1.29,-0.406829268,0.24,1.652073171,-0.047804878,0.2079601,-0.000297682,8.01343622
11.11,0.48402439,0.255365854,C,21,77,0,1.24,-0.256829268,-12.53,8.262073171,-0.047804878,0.2079738,-0.000283982,-3.76889378
11.25,0.36402439,0.395365854,C,21,78,0,1.21,-0.326829268,-7.07,-0.327926829,-0.037804878,0.208227,-3.08E-05,3.39025622
10.9,0.14402439,0.045365854,C,21,80,0,1.31,-0.566829268,-11.03,-15.12792683,-0.047804878,0.2102374,0.001979618,2.01073622
11.19,-0.10597561,0.335365854,C,21,83,0,1.44,-0.696829268,-6.2,-4.397926829,-0.057804878,0.2137829,0.005525118,-6.50846378
11,0.10402439,0.145365854,C,21,84,0,1.41,-1.086829268,-17.17,8.992073171,-0.057804878,0.2145476,0.006289818,-3.05238378
10.76,0.03402439,-0.094634146,C,21,85,0,1.31,-0.956829268,-0.28,-2.457926829,-0.057804878,0.2152407,0.006982918,0.97446622
10.17,-0.02597561,-0.684634146,C,21,86,0,1.22,-1.066829268,1.23,0.572073171,-0.057804878,0.2155731,0.007315318,10.01931622
9.4,-0.49597561,-1.454634146,C,21,87,0,1.19,-0.496829268,7.44,23.12207317,-0.067804878,0.2155166,0.007258818,35.08355622
9.46,-0.151044776,-0.138059701,S,33,1,0,-0.746865672,-0.079850746,-7.607164179,-13.6261194,-0.000149254,0.2124794,-0.001067831,4.527735522
9.43,-0.101044776,-0.168059701,S,33,2,0,-0.716865672,-0.079850746,12.16283582,21.6738806,-0.000149254,0.2124794,-0.001067831,2.037745522
9.18,-0.061044776,-0.418059701,S,33,3,0,-0.736865672,0.030149254,-6.247164179,22.2138806,-0.000149254,0.2124794,-0.001067831,1.016495522
9.74,-0.201044776,0.141940299,S,33,4,0,-0.696865672,0.160149254,6.372835821,-7.826119403,-0.010149254,0.2124794,-0.001067831,3.530975522
9.71,-0.061044776,0.111940299,S,33,5,0,-0.716865672,0.060149254,-16.22716418,-3.636119403,-0.000149254,0.2120536,-0.001493631,-3.155714478
9.41,-0.051044776,-0.188059701,S,33,6,0,-0.656865672,0.370149254,-5.917164179,-15.3361194,-0.010149254,0.2116327,-0.001914531,1.974785522
9.7,0.178955224,0.101940299,S,33,7,0,-0.706865672,0.010149254,-6.877164179,-12.1861194,-0.000149254,0.2112106,-0.002336631,-3.383114478
9.79,-0.031044776,0.191940299,S,33,8,0,-0.706865672,-0.019850746,10.90283582,-5.066119403,-0.010149254,0.2111271,-0.002420131,-6.146804478
9.52,0.038955224,-0.078059701,S,33,9,0,-0.596865672,-0.089850746,-1.297164179,8.643880597,-0.000149254,0.211077,-0.002470231,10.38680552
9.6,0.098955224,0.001940299,S,33,10,0,-0.656865672,-0.389850746,17.22283582,-9.286119403,0.009850746,0.2111344,-0.002412831,4.651865522
9.8,-0.011044776,0.201940299,S,33,11,0,-0.696865672,-0.429850746,4.872835821,8.893880597,0.009850746,0.2113556,-0.002191631,-6.325694478
9.78,0.168955224,0.181940299,S,33,12,0,-0.706865672,-0.709850746,-4.647164179,-9.406119403,-0.000149254,0.2116217,-0.001925531,1.223595522
9.69,0.488955224,0.091940299,S,33,13,0,-0.686865672,-0.849850746,5.662835821,12.1538806,-0.000149254,0.2120021,-0.001545131,1.169635522
9.83,0.428955224,0.231940299,S,33,14,0,-0.486865672,-0.909850746,3.422835821,13.6138806,0.009850746,0.2125277,-0.001019531,-2.420124478
9.6,0.388955224,0.001940299,S,33,15,0,-0.676865672,-0.769850746,4.482835821,-11.0361194,-0.000149254,0.2128094,-0.000737831,-0.491264478
9.76,0.498955224,0.161940299,S,33,16,0,-0.606865672,-1.009850746,-1.327164179,12.0138806,-0.000149254,0.2130562,-0.000491031,1.090515522
9.3,-0.481044776,-0.298059701,S,33,17,0,-0.716865672,-0.379850746,-4.637164179,3.683880597,0.009850746,0.2132686,-0.000278631,3.609635522
9.18,-0.131044776,-0.418059701,S,33,18,0,-0.706865672,-0.429850746,5.922835821,-12.8761194,0.009850746,0.2133724,-0.000174831,-1.913174478
9.46,-0.001044776,-0.138059701,S,33,19,0,-0.726865672,-0.249850746,0.382835821,-9.256119403,0.009850746,0.2132906,-0.000256631,-1.812894478
9.4,-0.351044776,-0.198059701,S,33,20,0,-0.666865672,-0.319850746,-11.89716418,-26.6561194,-0.000149254,0.2128953,-0.000651931,1.309045522
9.71,-0.391044776,0.111940299,S,33,21,0,-0.456865672,-0.229850746,-2.497164179,-11.8961194,0.009850746,0.2123054,-0.001241831,-2.588984478
9.45,-0.171044776,-0.148059701,S,33,22,0,-0.526865672,-0.129850746,16.56283582,-10.3761194,-0.000149254,0.2118573,-0.001689931,0.383795522
9.85,-0.111044776,0.251940299,S,33,23,0,-0.526865672,-0.109850746,-8.697164179,-1.856119403,-0.000149254,0.2115711,-0.001976131,1.913565522
9.74,-0.281044776,0.141940299,S,33,24,0,-0.326865672,0.230149254,-5.277164179,-4.566119403,-0.000149254,0.2112667,-0.002280531,-0.913984478
9.54,-0.111044776,-0.058059701,S,33,25,0,-0.306865672,0.200149254,-4.197164179,-5.126119403,-0.000149254,0.2110174,-0.002529831,8.814605522
9.59,-0.221044776,-0.008059701,S,33,26,0,-0.316865672,0.280149254,-0.507164179,-10.0461194,-0.000149254,0.2108941,-0.002653131,-3.334184478
9.97,-0.181044776,0.371940299,S,33,27,0,-0.196865672,0.250149254,2.912835821,0.773880597,0.009850746,0.2109178,-0.002629431,-3.893004478
10.03,-0.021044776,0.431940299,S,33,28,0,-0.146865672,-0.039850746,-15.06716418,15.6738806,0.009850746,0.2110249,-0.002522331,-2.541014478
9.84,-0.071044776,0.241940299,S,33,29,0,-0.146865672,-0.069850746,-16.73716418,-7.676119403,0.009850746,0.2110408,-0.002506431,-5.525714478
9.68,-0.051044776,0.081940299,S,33,30,0,-0.006865672,0.280149254,-3.427164179,17.1938806,-0.000149254,0.210776,-0.002771231,1.139035522
9.62,-0.031044776,0.021940299,S,33,31,0,-0.146865672,0.210149254,0.822835821,0.093880597,0.009850746,0.210402,-0.003145231,1.875455522
9.71,0.018955224,0.111940299,S,33,32,0,-0.066865672,-0.109850746,-7.587164179,11.8338806,0.009850746,0.2099178,-0.003629431,2.111065522
9.89,-0.011044776,0.291940299,S,33,33,0,0.143134328,-0.269850746,20.77283582,-14.2961194,0.009850746,0.2095347,-0.004012531,1.188745522
10,0.298955224,0.401940299,S,33,34,0,0.063134328,-0.249850746,-4.787164179,-14.9461194,0.009850746,0.2093775,-0.004169731,-0.980104478
9.89,0.128955224,0.291940299,S,33,35,0,-0.036865672,-0.429850746,15.49283582,-14.9961194,0.009850746,0.2093232,-0.004224031,1.958105522
9.82,0.328955224,0.221940299,S,33,36,0,0.063134328,-0.639850746,0.082835821,4.693880597,0.009850746,0.2096002,-0.003947031,2.636545522
9.76,0.178955224,0.161940299,S,33,37,0,0.123134328,-0.769850746,6.442835821,0.343880597,0.009850746,0.2102059,-0.003341331,-0.974494478
9.81,0.218955224,0.211940299,S,33,38,0,0.253134328,-0.609850746,6.972835821,-17.3861194,0.009850746,0.2112888,-0.002258431,-12.46270448
9.66,0.408955224,0.061940299,S,33,39,0,0.163134328,-0.659850746,0.482835821,3.183880597,0.009850746,0.2125922,-0.000955031,0.892025522
9.52,0.418955224,-0.078059701,S,33,40,0,0.283134328,-0.909850746,-15.81716418,-6.016119403,0.009850746,0.2137108,0.000163569,0.589805522
9.15,-0.361044776,-0.448059701,S,33,41,0,0.193134328,0.260149254,21.02283582,19.8738806,0.019850746,0.21466,0.001112769,-0.059464478
9.48,-0.251044776,-0.118059701,S,33,42,0,0.153134328,0.270149254,-22.52716418,11.4738806,0.009850746,0.2154229,0.001875669,1.170065522
9.57,-0.271044776,-0.028059701,S,33,43,0,0.133134328,0.460149254,3.582835821,-1.196119403,0.009850746,0.2158447,0.002297469,2.372465522
9.65,-0.261044776,0.051940299,S,33,44,0,0.183134328,0.560149254,-8.447164179,-10.3761194,0.009850746,0.2162205,0.002673269,-5.171904478
9.6,-0.411044776,0.001940299,S,33,45,0,0.353134328,0.740149254,29.56283582,-2.396119403,0.009850746,0.2159887,0.002441469,-2.104414478
9.51,-0.131044776,-0.088059701,S,33,46,0,0.313134328,0.780149254,-4.827164179,12.0938806,-0.000149254,0.2157354,0.002188169,-4.014834478
9.56,-0.071044776,-0.038059701,S,33,47,0,0.403134328,0.940149254,-8.967164179,-10.0961194,0.009850746,0.2158142,0.002266969,6.302575522
9.63,-0.191044776,0.031940299,S,33,48,0,0.483134328,1.240149254,17.81283582,33.1738806,-0.000149254,0.2160783,0.002531069,1.403085522
9.45,-0.161044776,-0.148059701,S,33,49,0,0.643134328,1.150149254,-5.777164179,3.963880597,-0.000149254,0.2164676,0.002920369,-10.20334448
9.35,-0.001044776,-0.248059701,S,33,50,0,0.613134328,1.250149254,3.362835821,-5.536119403,-0.000149254,0.2168081,0.003260869,4.641765522
9.47,0.058955224,-0.128059701,S,33,51,0,0.553134328,1.380149254,0.412835821,23.4838806,-0.000149254,0.2167568,0.003209569,4.278815522
9.47,0.018955224,-0.128059701,S,33,52,0,0.603134328,1.090149254,11.48283582,-1.276119403,-0.000149254,0.2170274,0.003480169,8.228155522
9.44,-0.211044776,-0.158059701,S,33,53,0,0.693134328,1.130149254,-0.517164179,14.1938806,-0.010149254,0.2170237,0.003476469,-8.117314478
9.69,0.098955224,0.091940299,S,33,54,0,0.683134328,1.420149254,-7.147164179,-9.946119403,-0.010149254,0.216688,0.003140769,-6.057354478
9.31,0.078955224,-0.288059701,S,33,55,0,0.853134328,0.820149254,0.532835821,9.853880597,-0.010149254,0.2162219,0.002674669,1.448765522
9.47,0.098955224,-0.128059701,S,33,56,0,0.853134328,0.610149254,-1.217164179,14.1038806,-0.010149254,0.2156842,0.002136969,-0.251854478
9.59,0.108955224,-0.008059701,S,33,57,0,0.803134328,0.320149254,3.432835821,8.543880597,-0.010149254,0.2153802,0.001832969,3.567145522
9.49,0.168955224,-0.108059701,S,33,58,0,0.683134328,0.150149254,-11.88716418,7.753880597,-0.010149254,0.2153828,0.001835569,3.589845522
9.35,0.168955224,-0.248059701,S,33,59,0,0.663134328,-0.029850746,5.702835821,-17.5861194,-0.010149254,0.2154027,0.001855469,3.866535522
9.87,0.198955224,0.271940299,S,33,60,0,0.863134328,-0.479850746,-11.50716418,-16.1061194,-0.010149254,0.2156832,0.002135969,-4.468284478
9.68,0.248955224,0.081940299,S,33,61,0,0.743134328,-0.829850746,3.192835821,2.433880597,-0.020149254,0.216007,0.002459769,-5.019494478
9.77,0.258955224,0.171940299,S,33,62,0,0.953134328,-0.539850746,22.70283582,22.1738806,-0.020149254,0.2163951,0.002847869,-5.258804478
